Gene ID	Gene Name	SRR934360	SRR934366	SRR934364	SRR934370	SRR934361	SRR934362	SRR934365	SRR934363	SRR934367	SRR934368	SRR934369
ENSG00000264971	PRR13P4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264974	MIR4789	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264975	MIR4431	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264978	RN7SL630P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264979	MIR4436B1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264981		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264982		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264984	MIR5691	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264985		0	0	0	0	1	1	0	0	1	0	0
ENSG00000264986	MIR5092	0	0	0	0	0	0	0	0	0	0	1
ENSG00000264990		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264994	SNORD92	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264997	SNORD39	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264999	MIR5089	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265000	MARCHF10-DT	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265003	MIR4780	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265005	MIR548W	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265007	MIR4327	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265008		5	0	2	0	0	3	4	3	3	6	2
ENSG00000265010		2	0	1	1	4	2	2	2	1	4	1
ENSG00000265014	MIR3160-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265015		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265018	AGAP12P	3	0	1	4	3	2	2	6	1	9	0
ENSG00000265019	NCOR1P2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265028		0	0	0	0	0	1	0	0	0	0	0
ENSG00000265031		0	0	0	0	0	0	1	0	0	0	0
ENSG00000265033	RN7SL262P	3	1	0	1	8	9	3	8	3	0	3
ENSG00000265038	PMM2P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265041		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265043		0	0	1	0	0	0	0	0	0	0	0
ENSG00000265046		0	0	1	0	0	0	0	0	0	0	0
ENSG00000265052	RN7SL622P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265055		8	8	10	4	5	16	6	11	5	17	19
ENSG00000265056	MIR548S	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265057	MIR4765	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265060	PPY2P	0	0	0	1	0	1	0	0	0	0	2
ENSG00000265061		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265064	MIR4692	0	1	0	0	0	0	0	0	0	0	0
ENSG00000265069		0	0	0	1	0	0	0	1	0	0	0
ENSG00000265073		0	0	0	0	0	1	0	0	0	0	0
ENSG00000265075	MIR3622B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265078	RN7SL664P	0	0	0	0	1	0	0	0	0	0	2
ENSG00000265083	MIR3691	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265089	MIR4655	0	1	0	0	0	0	0	0	0	0	0
ENSG00000265091		0	1	0	0	1	0	1	2	0	0	3
ENSG00000265092	MIR4484	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265093	RN7SL246P	0	0	0	0	0	1	0	2	1	0	0
ENSG00000265094		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265095	FTLP12	0	0	0	0	1	0	0	0	0	0	0
ENSG00000265096	C1QTNF1-AS1	1	2	1	3	0	6	2	0	2	8	0
ENSG00000265097	RBM22P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265098	MIR4510	0	0	0	0	0	0	0	0	0	0	1
ENSG00000265099		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265100		6	1	2	3	8	7	2	1	2	3	4
ENSG00000265101		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265102	MIR3942	0	1	3	3	3	3	0	1	3	4	1
ENSG00000265107	GJA5	101	253	84	149	51	141	160	51	383	83	196
ENSG00000265110	MIR4731	0	0	0	0	0	0	0	0	0	1	0
ENSG00000265112	MIR3153	2	0	2	0	0	0	0	0	4	1	0
ENSG00000265113		0	0	0	0	1	1	0	0	1	0	1
ENSG00000265115		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265118		0	0	3	0	0	0	0	0	0	0	0
ENSG00000265121		0	1	0	0	0	0	0	0	0	0	0
ENSG00000265123	RN7SL200P	0	1	0	0	0	0	0	0	0	1	0
ENSG00000265125		0	0	0	0	0	0	1	2	1	0	0
ENSG00000265126		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265128		0	0	0	0	1	0	0	0	0	0	1
ENSG00000265134	MIR3190	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265135	MIR5687	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265136		0	3	0	0	3	4	0	0	0	1	0
ENSG00000265137	MIR3192	0	0	0	0	0	3	0	1	0	1	1
ENSG00000265139		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265140	MIR4301	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265141	RN7SL451P	0	0	0	0	0	1	0	0	0	0	0
ENSG00000265142	MIR133A1HG	17	4	203	68	11	133	9	35	117	41	11
ENSG00000265144	MIR548AM	0	0	1	0	0	1	0	0	0	0	0
ENSG00000265145	SNORD53	0	1	0	0	0	0	0	0	0	0	0
ENSG00000265148	TSPOAP1-AS1	8	14	40	8	12	53	36	25	28	12	7
ENSG00000265154	MIR151B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265158	LRRC37A7P	11	21	9	2	3	9	106	1	6	14	2
ENSG00000265160	MIR5003	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265163	CDRT8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265164	MIR2681	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265165	MIR4307	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265168		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265170	RN7SL667P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265172	MIR4262	0	0	0	0	0	0	0	0	1	0	0
ENSG00000265174		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265176	MIR3202-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265178	MIR4728	0	0	0	0	1	2	0	0	0	0	0
ENSG00000265179		0	0	0	1	1	0	2	0	0	0	0
ENSG00000265180	MIR4790	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265181	MIR4674	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265182	SRP72P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265185	SNORD3B-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265188		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265190	ANXA8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265193	MIR3923	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265194		7	2	2	0	2	5	4	2	5	2	2
ENSG00000265195	MIR4312	0	0	0	0	1	0	0	2	1	4	0
ENSG00000265201	MIR4677	1	0	0	0	0	0	1	1	0	0	0
ENSG00000265203	RBP3	5	0	0	0	0	0	0	4	0	0	0
ENSG00000265204		0	0	0	0	0	1	0	0	0	0	0
ENSG00000265205		3	1	6	6	11	16	4	9	5	7	4
ENSG00000265206		6	7	49	40	11	118	166	10	48	5	4
ENSG00000265210	MIR4486	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265213	MIR3684	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265214	MIR4283-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265215	MIR4269	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265217		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265218		1	0	2	0	0	5	1	4	1	5	0
ENSG00000265222		1	0	4	1	2	4	4	0	4	0	0
ENSG00000265226	MIR548AI	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265227	MIR4699	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265233		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265236	SNORD84	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265237	MIR3142	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265240		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265241	RBM8A	4127	1561	2502	1596	1407	3367	2458	2906	2479	3041	2606
ENSG00000265243	IGLJCOR18	0	0	0	0	0	0	0	0	0	1	0
ENSG00000265246		0	0	0	0	0	1	0	1	1	4	0
ENSG00000265247	MIR4472-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265251	MIR4288	0	0	0	0	0	0	0	0	0	0	1
ENSG00000265252	MIR3132	0	0	0	0	0	2	0	0	1	1	0
ENSG00000265253	MIR4446	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265254		4	0	0	0	1	2	1	1	3	4	0
ENSG00000265257		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265258	MIR4686	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265260	RN7SL74P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265261		1	0	0	0	0	0	0	0	1	0	0
ENSG00000265262	TRMT112P3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000265263		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265265		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265272	RN7SL693P	1	0	2	0	0	2	1	0	1	0	1
ENSG00000265273	PGDP1	0	0	0	0	1	0	1	1	1	1	1
ENSG00000265279	CLUHP6	1	0	0	0	0	0	0	0	0	0	0
ENSG00000265281	MIR3935	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265282		0	1	0	3	0	5	0	0	0	2	5
ENSG00000265284	MIR4770	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265287		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265289		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265291	MIR4710	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265293	ARGFXP2	3	0	3	2	5	4	0	1	1	2	3
ENSG00000265296	FEM1AP2	0	1	0	5	1	2	0	0	2	4	4
ENSG00000265298		159	106	100	99	112	163	150	84	144	45	65
ENSG00000265301	MIR548AD	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265303		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265304	MIR3650	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265306	MIR3195	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265313	LINC01476	0	0	0	1	0	1	0	0	0	0	1
ENSG00000265315	RN7SL199P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265316		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265319	RN7SL847P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265321	MIR4263	3	2	4	4	4	4	3	4	3	4	8
ENSG00000265322	MIR3118-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265327	RN7SL411P	0	0	0	1	0	0	0	1	1	0	1
ENSG00000265328	MIR548AB	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265331	MIR4524B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265333	MIR3137	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265334		0	0	0	0	2	3	0	1	1	0	0
ENSG00000265337		0	1	0	1	1	3	0	1	1	0	0
ENSG00000265340	OR4K7P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265342		9	0	2	2	3	5	3	4	2	1	5
ENSG00000265345	MIR5188	0	0	3	0	1	0	0	0	0	0	0
ENSG00000265347	MIR4291	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265349		0	1	0	0	2	1	0	1	0	2	1
ENSG00000265352	LINC01899	2	0	2	0	1	5	1	0	4	0	0
ENSG00000265354	TIMM23	2015	822	1150	966	845	2259	1715	1667	1450	2091	1247
ENSG00000265355	MIR3136	0	1	0	0	0	0	1	1	0	0	0
ENSG00000265356		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265357	MIR4493	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265359		1	0	0	0	0	0	0	1	0	0	0
ENSG00000265366	GLUD1P2	17	0	3	7	5	4	3	8	2	12	5
ENSG00000265368	MIR4476	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265369	PCAT18	25	70	38	74	54	163	356	16	131	93	76
ENSG00000265370	MIR4682	0	0	0	0	0	0	0	0	1	0	0
ENSG00000265372	MIR4675	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265373	MIR3180-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265374	LINC01908	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265375	MIR4679-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265376	MIR466	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265378		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265380		0	0	0	0	0	2	0	0	1	0	0
ENSG00000265386	RN7SL219P	0	0	0	0	0	0	0	0	0	1	0
ENSG00000265388	RN7SL391P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265390	MIR4999	1	0	0	0	0	1	0	0	1	1	0
ENSG00000265392	MIR4252	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265393		2	2	2	1	1	7	2	2	0	1	0
ENSG00000265394		1	1	3	0	0	2	3	1	0	2	0
ENSG00000265395	MIR3944	0	0	1	0	0	0	0	0	0	0	0
ENSG00000265396	MIR3128	0	0	1	0	1	1	0	1	0	1	0
ENSG00000265399		47	22	112	20	18	67	26	43	26	35	19
ENSG00000265400		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265401		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265402	RSL24D1P9	0	0	0	0	0	0	0	0	0	0	1
ENSG00000265407	MIR4324	0	1	1	1	1	2	0	0	2	0	0
ENSG00000265408		0	0	0	0	0	0	1	1	0	0	1
ENSG00000265411	RN7SL656P	1	0	0	0	0	0	0	0	0	0	0
ENSG00000265413		9	38	20	37	42	41	22	9	29	13	16
ENSG00000265415		14	1	14	5	2	18	18	10	16	5	10
ENSG00000265417		4	0	1	3	2	4	4	4	1	1	1
ENSG00000265418	MIR4261	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265420	MIR4779	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265421		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265422	MIR4684	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265423	MIR4652	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265425		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265428		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265429	MIR4782	1	1	1	0	1	0	0	1	1	1	0
ENSG00000265432	MIR4308	0	0	0	0	0	0	1	0	0	0	0
ENSG00000265433	MIR4447	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265435	MIR3121	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265437		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265439	RN7SL811P	0	0	0	0	1	0	0	0	1	0	0
ENSG00000265442	MIR3941	1	1	0	0	0	0	0	0	0	0	0
ENSG00000265443		1	0	2	0	0	2	2	0	0	2	0
ENSG00000265444	MIR4733	1	1	0	1	0	0	0	0	0	1	0
ENSG00000265445		5	0	0	0	1	1	1	0	0	0	0
ENSG00000265450	MIR4502	0	0	1	0	0	0	0	0	0	1	0
ENSG00000265451	CLASP1-AS1	7	0	3	3	3	2	6	6	4	0	2
ENSG00000265452	MIR3682	33	23	47	28	26	80	26	32	39	8	18
ENSG00000265453		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265456	MIR3672	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265458	NARF-AS2	56	8	20	16	18	28	19	44	10	28	41
ENSG00000265460		1	0	1	0	0	1	0	1	1	24	0
ENSG00000265462	MIR3680-1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000265465	MIR4768	2	0	0	0	3	4	0	4	2	0	1
ENSG00000265469	POLR3KP2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265470	MIR548AQ	0	0	0	0	0	2	0	0	0	0	0
ENSG00000265472	FAM32DP	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265474		2	2	3	1	6	7	2	4	4	6	3
ENSG00000265477		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265478		21	8	14	10	4	10	3	9	9	7	13
ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	2	1	7	1	1	1	1	1	2	7	1
ENSG00000265480	KRT18P55	0	0	2	0	0	1	0	0	0	1	0
ENSG00000265483	MIR4443	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265484		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265485	LINC01915	10	2	7	3	9	11	1	5	7	3	2
ENSG00000265486	RN7SL518P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265487		0	0	3	0	3	3	1	1	0	2	0
ENSG00000265489	ARHGAP44-AS1	17	0	2	0	0	2	0	1	0	0	0
ENSG00000265490		0	0	0	0	4	4	0	4	2	3	0
ENSG00000265491	RNF115	2830	1226	1853	1379	1052	2745	2272	2017	2329	1573	1412
ENSG00000265494		0	0	0	0	0	0	1	1	0	0	0
ENSG00000265496		2	1	2	2	4	2	4	1	2	0	2
ENSG00000265499	MIR3156-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265503	MIR1269B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265507	MIR4435-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265510	MIR4436A	0	0	0	0	0	1	0	0	0	0	0
ENSG00000265511		15	8	18	10	32	31	17	15	10	43	5
ENSG00000265514	LINC01892	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265519		411	96	268	115	100	360	151	333	327	241	153
ENSG00000265520	MIR548V	0	1	0	0	1	1	0	0	0	1	0
ENSG00000265521	MIR5697	1	0	0	0	0	0	0	0	0	2	0
ENSG00000265526	MIR4304	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265527	MIR5690	0	0	0	2	1	0	0	0	0	0	0
ENSG00000265531	FCGR1CP	0	0	2	0	1	4	11	0	9	0	0
ENSG00000265533	DSEL-AS1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000265535	RN7SL475P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265537	MIR3180-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265538	MIR4421	0	0	0	1	0	0	0	0	0	0	0
ENSG00000265539	MIR3164	0	0	2	0	1	1	0	0	3	0	0
ENSG00000265541	H3P41	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265542		4	1	3	7	3	3	8	1	2	5	17
ENSG00000265544	AA06	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265545	ELOCP27	0	0	0	0	0	1	0	0	0	0	0
ENSG00000265547		3	1	0	0	1	2	0	1	0	0	1
ENSG00000265552		0	0	0	0	0	0	0	0	1	0	0
ENSG00000265554		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265555	LINC01903	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265556		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265558	MIR3918	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265559	RN7SL652P	0	1	0	0	2	1	1	0	0	0	1
ENSG00000265561	MIR1268B	0	0	0	0	1	0	0	1	0	0	0
ENSG00000265564	PIGPP4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265565	MIR3143	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265566	RN7SL605P	0	0	0	0	1	1	0	0	0	0	2
ENSG00000265567		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265574	WDR45BP1	20	4	9	7	7	14	6	26	20	23	24
ENSG00000265579		6	12	0	8	13	1	2	1	1	11	4
ENSG00000265584	MIR3978	0	0	0	0	0	1	0	0	0	0	0
ENSG00000265588	MIR5708	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265590	CFAP298-TCP10L	7	0	2	2	2	1	1	3	5	1	2
ENSG00000265593	NPM1P45	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265595	MIR4756	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265596	MIR3659	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265598	MIR5707	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265599	MIR4471	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265606	MIR4695	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265612	MIR4539	0	0	5	1	0	10	18	0	7	0	0
ENSG00000265614		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265617	MIR548AG2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265618		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265623	MIR3139	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265625		0	0	3	2	2	4	1	0	6	0	0
ENSG00000265626		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265630		0	0	1	1	1	1	0	2	1	4	0
ENSG00000265631	BNIP3P3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265635	MIR3612	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265639		0	0	0	0	1	0	0	0	0	0	0
ENSG00000265641	MIR3929	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265643		1	0	1	1	0	0	0	1	0	0	0
ENSG00000265644		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265646	TUFMP1	14	7	19	7	19	31	17	11	9	27	19
ENSG00000265648	RN7SL279P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265653	MIR548AK	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265656		0	0	16	1	7	9	1	0	0	3	0
ENSG00000265657	MIR3151	1	0	1	0	0	3	0	0	0	0	1
ENSG00000265658	MIR3690	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265660	MIR4664	91	13	62	20	33	55	24	91	57	56	35
ENSG00000265664		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265666	RARA-AS1	107	192	83	208	70	168	166	75	159	100	150
ENSG00000265669	MIR548AJ1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265670		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265671		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265673	MIR4508	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265675	RN7SL708P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265678		15	6	17	7	27	28	6	12	8	12	5
ENSG00000265681	RPL17	1106	321	547	353	392	860	666	687	595	680	769
ENSG00000265682	MIR4267	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265683	SYPL1P2	7	3	7	1	9	7	3	5	4	2	3
ENSG00000265684	RN7SL378P	0	0	0	1	0	0	0	0	0	0	0
ENSG00000265688	MAFG-DT	258	81	192	114	105	208	148	183	218	94	85
ENSG00000265689		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265690		4	1	3	1	10	7	2	5	1	6	2
ENSG00000265691	MIR4460	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265692	LINC01970	2	2	2	3	11	3	2	9	4	9	5
ENSG00000265693		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265694	MIR4774	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265697		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265698	LARP7P3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265699	MIR548AE2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265702		1	2	0	5	0	0	1	0	0	0	1
ENSG00000265706	SNORD53B	1	0	0	0	0	0	0	0	1	0	0
ENSG00000265712		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265713		0	0	0	0	0	3	0	1	1	1	1
ENSG00000265717		6	0	0	0	0	0	0	2	0	0	0
ENSG00000265719	MIR4681	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265724	MIR4284	0	0	0	0	0	1	0	0	0	0	0
ENSG00000265725	MIR3144	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265727	RN7SL648P	1	2	1	2	3	1	1	0	1	0	1
ENSG00000265728		1	1	0	0	1	1	1	2	0	2	1
ENSG00000265733	SNORA74C-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265734	MIR4438	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265735	RN7SL5P	1	0	0	0	0	0	0	0	0	0	1
ENSG00000265737		0	0	0	3	0	1	3	0	2	1	0
ENSG00000265739		0	1	0	0	1	1	0	0	0	0	0
ENSG00000265740	RN7SL339P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265743		6	13	22	17	3	17	74	5	20	13	8
ENSG00000265744	MIR4427	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265745	RN7SL375P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265746	KYNUP2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265749		40	12	14	2	14	21	26	25	24	31	31
ENSG00000265750		4	4	11	1	5	12	7	2	4	5	0
ENSG00000265751		0	1	0	0	0	0	0	0	0	0	0
ENSG00000265752		1	0	2	0	0	0	0	3	2	1	0
ENSG00000265753	RN7SL444P	2	0	2	1	3	3	1	1	3	1	0
ENSG00000265758	LINC01900	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265763	ZNF488	28	0	3	4	3	4	0	40	12	3	1
ENSG00000265766	CXADRP3	0	0	0	0	0	1	0	0	0	0	0
ENSG00000265768	MIR4506	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265775		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265776	MIR3670-3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265777	RN7SL624P	1	0	1	0	0	0	0	0	0	0	0
ENSG00000265778	ZNF516-AS1	48	8	32	16	19	35	32	28	20	39	23
ENSG00000265781		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265784		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265786	LINC01906	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265787	CYP4F35P	3	6	6	12	8	12	21	3	16	0	0
ENSG00000265788	NOS2P1	0	0	3	0	0	0	0	0	0	0	0
ENSG00000265789	MIR4330	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265790	RNASEH1P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265791		10	3	5	4	9	10	5	5	4	8	3
ENSG00000265793	MIR3118-4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265794		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265798		8	4	5	1	6	3	8	8	5	4	3
ENSG00000265799		0	0	0	0	0	0	1	0	0	0	0
ENSG00000265800		0	1	2	0	1	1	1	0	0	0	0
ENSG00000265801		0	0	1	0	0	0	0	1	0	0	0
ENSG00000265802	RN7SL49P	4	0	1	1	3	2	0	1	0	3	1
ENSG00000265806	MIR4292	7	4	3	9	16	20	5	7	4	9	5
ENSG00000265808	SEC22B	828	250	623	310	390	844	552	751	557	751	721
ENSG00000265810	MIR3907	7	2	7	7	11	16	7	7	5	0	9
ENSG00000265813	RN7SL300P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265814	RN7SL376P	0	0	0	0	0	0	1	0	0	0	0
ENSG00000265815		0	0	0	0	0	0	0	0	0	0	0
ENSG00000265817	FSBP	9	2	7	7	5	6	6	8	4	21	7
ENSG00000265818	EEF1E1-BLOC1S5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265820	MIR3177	0	0	0	1	3	1	1	1	0	0	0
ENSG00000265822	MIR4422	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265828	MIR3939	1	1	0	0	1	2	0	1	1	0	0
